,index,status,open_price,weeknum_open,close_price,open_time,high_setup,real_high,high_bar,low_setup,real_low,low_bar,range,DD_point,DD_bar,DD_point2,DD_point%,weeknum_close,TP_get,TP_bar,TP_same,side,result,profit,profit%,prob,acc_prob,TP_con,re_count_up,re_count_down,accum_winrate,accum_profit%,setup,accum_winrate20,accum_winrate50
102,103,Buy win,1.27759,39,1.27846636,2020-09-25 06:30:00,1.2766,1.2766,27,1.27358,1.27358,20,30.0,1.27597,0,-0.0016199999999999548,-55.0,39,1.27846636,1.0,0.0,Buy,win,0.290185430463544,30.0,0.0006780033422045421,7.558221856920157e-05,normal,0,0,81.55339805825243,336.0,0.14893617021276595,95.0,88.0
103,104,Buy win,1.28084,40,1.28570224,2020-09-28 08:00:00,1.27972,1.27972,50,1.27004,1.27004,32,95.0,1.27878,0,-0.0020599999999999508,-20.0,40,1.28570224,2.0,0.0,Buy,win,0.5022975206611635,50.0,0.0011735923379933727,8.614000817904936e-05,normal,1,0,81.73076923076923,386.0,0.21951219512195122,95.0,88.0
104,105,Buy win,1.2882,40,1.28922344,2020-09-29 07:30:00,1.28732,1.28732,16,1.28287,1.28424,22,45.0,1.28367,0,-0.004529999999999923,-100.0,40,1.28922344,13.0,0.0,Buy,win,0.2299865168539262,25.0,0.0005373516748923509,9.043726214774747e-05,swap_TP,0,0,81.9047619047619,411.0,-0.15789473684210525,95.0,90.0
105,106,Buy win,1.29655,40,1.2948,2020-10-01 11:30:00,1.2948,1.2948,11,1.28141,1.28438,57,135.0,1.28366,34,-0.012890000000000068,-95.0,41,1.2948,89.0,1.2948,Buy,win,0.13069454817028667,15.0,0.00030536109385581,9.246484546574806e-05,same_hi,0,0,82.0754716981132,426.0,-0.6764705882352942,95.0,90.0
106,107,Sell win,1.29026,41,1.2900403000000003,2020-10-07 10:00:00,1.29938,1.29271,37,1.29106,1.29106,71,85.0,1.29514,0,-0.0048799999999999955,-60.0,41,1.2900403000000003,31.0,1.28688,Sell,win,0.02640624999996573,5.0,6.169684579431246e-05,9.21772940669496e-05,same_hi,5,0,82.24299065420561,431.0,0.3148148148148148,95.0,90.0
107,108,Buy win,1.29651,41,1.30082836,2020-10-09 07:00:00,1.29649,1.29649,46,1.28947,1.28947,41,70.0,1.29215,8,-0.0043600000000001415,-60.0,41,1.30082836,16.0,0.0,Buy,win,0.6151509971509741,60.0,0.0014372686849321824,0.00010463184398236843,normal,0,0,82.4074074074074,491.0,0.05747126436781609,95.0,90.0
108,109,Buy win,1.30632,42,1.30733368,2020-10-12 14:30:00,1.30501,1.30501,16,1.30125,1.30125,8,40.0,1.30358,0,-0.0027399999999999647,-75.0,42,1.30733368,1.0,0.0,Buy,win,0.26959574468085656,25.0,0.0006298965997216275,0.00010945078669557264,normal,0,0,82.56880733944953,516.0,0.3333333333333333,95.0,90.0
109,110,Buy win,1.30468,43,1.30728876,2020-10-21 07:30:00,1.30122,1.30122,88,1.2914,1.2914,39,100.0,1.30049,0,-0.004190000000000138,-45.0,43,1.30728876,9.0,0.0,Buy,win,0.2656578411405299,25.0,0.0006206958905152568,0.00011409846945756976,normal,1,0,82.72727272727273,541.0,0.3858267716535433,95.0,90.0
110,111,Sell loss,1.29968,44,1.30491,2020-10-27 11:30:00,1.31707,1.30399,140,1.29975,1.30074,14,175.0,1.30491,43,-0.005230000000000068,-30.0,44,1.29968,43.0,1.29968,Sell,loss,-0.30196304849884914,-30.0,-0.0007055211413524513,0.00010671450899982183,loss,0,0,81.98198198198199,511.0,-0.8181818181818182,90.0,88.0
111,112,Buy win,1.30491,44,1.3059985,2020-10-27 11:30:00,1.31707,1.30399,140,1.29975,1.30074,14,175.0,1.30231,2,-0.0025999999999999357,-15.0,44,1.3059985,7.0,0.0,Buy,win,0.06284642032332839,5.0,0.00014683743066198224,0.0001070727493718054,swap_TP,0,0,82.14285714285714,516.0,0.8181818181818182,90.0,90.0
112,113,Sell win,1.30052,44,1.30061206,2020-10-28 08:30:00,1.30727,1.306,32,1.30267,1.30267,19,45.0,1.30318,0,-0.0026600000000001067,-60.0,44,1.30061206,1.0,0.0,Sell,win,0.02001304347827428,0.0,4.6759447379145513e-05,0.00010653900333647213,swap_TP,0,1,82.30088495575221,516.0,-0.2549019607843137,90.0,92.0
113,114,Buy win,1.29452,44,1.29570996,2020-10-30 09:00:00,1.29372,1.29372,14,1.28895,1.2905,35,50.0,1.29268,0,-0.0018399999999998418,-40.0,44,1.29570996,2.0,0.0,Buy,win,0.24946750524110275,25.0,0.0005828680028997728,0.00011071732789404495,swap_TP,1,0,82.45614035087719,541.0,-0.42857142857142855,90.0,92.0
114,115,Sell win,1.29106,45,1.29062434,2020-11-02 05:30:00,1.29853,1.29365,31,1.29178,1.29178,7,70.0,1.29269,0,-0.0016299999999997983,-25.0,45,1.29062434,3.0,0.0,Sell,win,0.06454222222224722,5.0,0.00015079958463141873,0.00011106586925697862,swap_TP,0,0,82.6086956521739,546.0,-0.631578947368421,90.0,92.0
115,116,Buy win,1.29438,45,1.2961437999999998,2020-11-03 07:30:00,1.29361,1.29361,37,1.28951,1.28951,27,40.0,1.29292,0,-0.0014600000000000168,-35.0,45,1.2961437999999998,1.0,0.0,Buy,win,0.4301951219511618,45.0,0.0010051287896055182,0.00011877330822550053,normal,2,0,82.75862068965517,591.0,0.15625,95.0,92.0
116,117,Sell win,1.29833,45,1.2960597800000002,2020-11-04 02:00:00,1.3119,1.3119,5,1.30211,1.30211,12,100.0,1.30412,0,-0.005789999999999962,-60.0,45,1.2960597800000002,1.0,0.0,Sell,win,0.23189172625125387,25.0,0.0005418030987178829,0.00012238894746047815,normal,0,0,82.90598290598291,616.0,0.4117647058823529,95.0,92.0
117,118,Buy win,1.31721,45,1.3178337999999998,2020-11-06 16:00:00,1.3153,1.3153,36,1.29254,1.3112,111,230.0,1.3137,0,-0.003509999999999902,-15.0,45,1.3178337999999998,14.0,0.0,Buy,win,0.02740773286466802,5.0,6.403675902959817e-05,0.00012189443738903002,swap_TP,3,0,83.05084745762711,621.0,-0.5102040816326531,95.0,92.0
118,119,Sell loss,1.31242,46,1.32146,2020-11-09 18:00:00,1.31955,1.31955,22,1.3128,1.3128,17,70.0,1.32146,28,-0.009040000000000159,-135.0,46,1.3086285,0.0,0.0,Sell,loss,-1.339259259259276,-135.0,-0.0031291104188300844,9.45750688493736e-05,loss,2,3,82.3529411764706,486.0,-0.1282051282051282,90.0,90.0
119,120,Buy win,1.32146,46,1.3237215,2020-11-10 08:00:00,1.31955,1.31955,50,1.3128,1.3128,45,70.0,1.31698,0,-0.0044800000000000395,-65.0,46,1.3237215,3.0,0.0,Buy,win,0.335037037037023,35.0,0.000782796815507063,0.000100310250071521,normal,4,5,82.5,521.0,0.05263157894736842,95.0,90.0
120,121,Buy win,1.32376,47,1.3266518200000001,2020-11-17 10:00:00,1.32295,1.32295,62,1.31078,1.31696,121,120.0,1.32201,0,-0.0017500000000001403,-15.0,47,1.3266518200000001,3.0,0.0,Buy,win,0.2376187345932701,25.0,0.0005551839593300704,0.00010406953692489746,swap_TP,4,0,82.64462809917356,546.0,-0.3224043715846995,95.0,90.0
121,122,Buy win,1.32775,47,1.32896018,2020-11-18 07:00:00,1.3271,1.3271,39,1.32409,1.32409,26,30.0,1.32613,0,-0.0016199999999999548,-55.0,47,1.32896018,2.0,0.0,Buy,win,0.4020531561461684,40.0,0.0009393765330517953,0.00011091631558167531,normal,0,1,82.78688524590164,586.0,0.2,95.0,92.0
122,123,Buy win,1.33251,48,1.3371647199999999,2020-11-23 01:00:00,1.33096,1.33096,116,1.32092,1.32092,70,100.0,1.3308,0,-0.0017100000000001003,-15.0,48,1.3371647199999999,15.0,0.0,Buy,win,0.46361752988046406,45.0,0.0010832185277580937,0.00011882121161562993,normal,2,0,82.92682926829268,631.0,0.24731182795698925,95.0,92.0
123,124,Buy win,1.33661,48,1.33958686,2020-11-25 07:00:00,1.33633,1.33633,9,1.33106,1.33106,34,55.0,1.33048,8,-0.006129999999999969,-115.0,48,1.33958686,37.0,0.0,Buy,win,0.5648690702087114,55.0,0.0013197875472166153,0.00012850642399950884,normal,0,0,83.06451612903226,686.0,-0.5813953488372093,95.0,92.0
124,125,Sell loss,1.33062,48,1.33802,2020-11-27 16:30:00,1.33745,1.3372,22,1.33132,1.33132,108,60.0,1.33802,77,-0.007400000000000073,-120.0,49,1.33064,0.0,1.33064,Sell,loss,-1.2071778140293818,-120.0,-0.0028205089112836026,0.00010491430131724393,loss,1,1,82.4,566.0,0.6615384615384615,90.0,90.0
125,126,Buy win,1.33802,49,1.33997,2020-12-01 07:00:00,1.33745,1.3372,99,1.33132,1.33132,185,60.0,1.33155,10,-0.006469999999999976,-105.0,49,1.33997,18.0,1.33997,Buy,win,0.31810766721046135,30.0,0.0007432422131085545,0.00010998039585527022,same_hi,4,15,82.53968253968254,596.0,-0.3028169014084507,90.0,90.0
126,127,Sell win,1.34099,50,1.33978422,2020-12-07 06:00:00,1.34336,1.34336,8,1.34115,1.34115,16,20.0,1.34184,0,-0.0008500000000000174,-40.0,50,1.33978422,2.0,0.0,Sell,win,0.5456018099546599,55.0,0.0012747705840062146,0.00011915197213992333,normal,0,0,82.67716535433071,651.0,0.3333333333333333,90.0,90.0
127,128,Buy win,1.34175,50,1.3465497800000001,2020-12-09 08:00:00,1.34024,1.34024,74,1.32363,1.33003,94,165.0,1.33767,0,-0.0040800000000000836,-25.0,50,1.3465497800000001,10.0,0.0,Buy,win,0.2889692956050655,30.0,0.0006751619056193119,0.00012349579974523105,swap_TP,0,0,82.8125,681.0,-0.11904761904761904,90.0,90.0
128,129,Sell win,1.33263,50,1.33399632,2020-12-10 07:30:00,1.34746,1.34008,18,1.33632,1.33632,7,110.0,1.3412,0,-0.008569999999999967,-75.0,50,1.33399632,19.0,0.0,Sell,win,0.1226499102333944,10.0,0.00028656521082568787,0.00012475990370709508,swap_TP,0,0,82.94573643410853,691.0,-0.44,90.0,90.0
129,130,Buy win,1.33384,50,1.34331804,2020-12-13 22:00:00,1.33233,1.33233,38,1.31455,1.31455,18,180.0,1.329,6,-0.0048399999999999554,-25.0,51,1.34331804,24.0,0.0,Buy,win,0.5330731158605245,55.0,0.001245497934253562,0.00013338096548052943,normal,0,0,83.07692307692308,746.0,0.35714285714285715,90.0,90.0
130,131,Buy win,1.34382,51,1.34270886,2020-12-15 16:00:00,1.34316,1.34316,56,1.32942,1.34389,14,135.0,1.33828,0,-0.0055400000000001,-40.0,51,1.34270886,24.0,1.34536,Buy,win,0.08086899563319742,10.0,0.00018894625147943323,0.00013380512796907067,swap_TP,0,0,83.20610687022901,756.0,0.6,90.0,90.0
131,132,Sell win,1.34309,51,1.33950598,2020-12-20 22:00:00,1.36198,1.36198,69,1.34809,1.34809,14,140.0,1.34407,1,-0.000980000000000203,-5.0,51,1.33950598,3.0,0.0,Sell,win,0.2580287976961786,25.0,0.0006028710226546229,0.00013735865747426426,normal,0,0,83.33333333333333,781.0,-0.6626506024096386,95.0,90.0
132,133,Buy win,1.35226,52,1.3573107999999998,2020-12-23 14:00:00,1.34767,1.34767,86,1.33207,1.33207,45,155.0,1.34557,0,-0.006690000000000085,-45.0,52,1.3573107999999998,35.0,0.0,Buy,win,0.3237692307692213,30.0,0.0007564701653486479,0.00014201363121768066,normal,0,0,83.45864661654136,811.0,0.31297709923664124,95.0,92.0
133,134,Buy win,1.36137,53,1.36197554,2020-12-30 18:30:00,1.36103,1.36103,156,1.34376,1.3595,93,175.0,1.35415,88,-0.007220000000000004,-40.0,1,1.36197554,163.0,1.36634,Buy,win,0.03506311522872143,5.0,8.192316642224633e-05,0.00014156519491323713,swap_TP,7,0,83.58208955223881,816.0,0.25301204819277107,95.0,92.0
134,135,Sell win,1.35483,1,1.35383,2021-01-07 22:30:00+07:00,1.36612,1.36261,57,1.35505,1.35505,48,110.0,1.35774,7,-0.002909999999999968,-25.0,1,1.35383,19.0,1.35383,Sell,win,0.09033423667569085,10.0,0.0002110613006441375,0.00014207998088161414,same_hi,0,1,83.70370370370371,826.0,-0.08571428571428572,95.0,92.0
135,136,Buy win,1.35435,2,1.3546888200000002,2021-01-12 12:30:00+07:00,1.35315,1.35315,21,1.3456,1.35066,30,75.0,1.35253,0,-0.0018199999999999328,-25.0,2,1.3546888200000002,2.0,0.0,Buy,win,0.044876821192091056,5.0,0.00010485238596282957,0.00014180624856603485,swap_TP,0,0,83.82352941176471,831.0,-0.17647058823529413,95.0,92.0
136,137,Sell loss,1.36243,2,1.36928,2021-01-14 20:00:00+07:00,1.36974,1.36923,56,1.36275,1.36275,42,70.0,1.36928,15,-0.006850000000000023,-100.0,2,1.35874536,0.0,0.0,Sell,loss,-0.9799713876967056,-100.0,-0.0022896527749923026,0.00012405837248166741,loss,0,2,83.21167883211679,731.0,-0.14285714285714285,90.0,90.0
137,138,Buy loss,1.36928,2,1.36258,2021-01-15 19:00:00+07:00,1.36974,1.36923,71,1.36275,1.36275,57,70.0,1.36258,31,-0.00670000000000015,-95.0,2,1.37323464,0.0,0.0,Buy,loss,-0.9585121602289128,-95.0,-0.0022395143930582077,0.00010693103360094369,loss,1,5,82.6086956521739,636.0,0.109375,85.0,88.0
138,139,Sell win,1.36258,2,1.35874536,2021-01-15 19:00:00+07:00,1.36974,1.36923,102,1.36275,1.36275,88,70.0,1.36419,0,-0.0016100000000001113,-25.0,2,1.35874536,6.0,0.0,Sell,win,0.5485894134477786,55.0,0.0012817509659994826,0.00011538297556064541,swap_TP,3,5,82.73381294964028,691.0,-0.07368421052631578,85.0,88.0
139,140,Buy win,1.37056,3,1.3701837000000001,2021-01-21 13:00:00+07:00,1.3704,1.3704,39,1.36321,1.37075,29,70.0,1.36919,2,-0.0013700000000000934,-20.0,3,1.3701837000000001,29.0,1.37405,Buy,win,0.0523365785813468,5.0,0.00012228172565735234,0.00011543225234705046,swap_TP,0,0,82.85714285714286,696.0,0.14705882352941177,90.0,88.0
140,141,Sell loss,1.36441,4,1.37244,2021-01-26 13:00:00+07:00,1.37376,1.37194,115,1.36456,1.36456,82,90.0,1.37244,17,-0.008030000000000204,-85.0,4,1.3612,0.0,1.3612,Sell,loss,-0.8728260869565346,-85.0,-0.002039313287281623,0.00010015036908727263,loss,0,0,82.26950354609929,611.0,-0.16751269035532995,85.0,86.0
141,142,Buy loss,1.37244,4,1.36775,2021-01-28 05:00:00+07:00,1.37376,1.37194,132,1.36456,1.36781,99,90.0,1.36775,63,-0.004690000000000083,-50.0,4,1.37449234,0.0,1.37533,Buy,loss,-0.5097826086956558,-50.0,-0.0011910808614384483,9.105719140751403e-05,loss,0,8,81.69014084507042,561.0,0.14285714285714285,80.0,84.0
142,143,Sell win,1.36775,4,1.36525766,2021-01-28 07:30:00+07:00,1.37376,1.37194,195,1.36456,1.36781,162,90.0,1.36921,2,-0.0014600000000000168,-15.0,4,1.36525766,5.0,1.37533,Sell,win,0.27090652173913765,25.0,0.0006329591629419104,9.484671568397834e-05,swap_TP,27,8,81.81818181818181,586.0,-0.09243697478991597,80.0,84.0
143,144,Sell win,1.3648,4,1.36417388,2021-01-28 18:30:00+07:00,1.36796,1.36796,12,1.36562,1.36562,23,25.0,1.36692,0,-0.0021199999999998997,-90.0,4,1.36417388,1.0,0.0,Sell,win,0.26757264957262816,25.0,0.0006251697419921219,9.85295144777849e-05,normal,0,6,81.94444444444444,611.0,0.3142857142857143,80.0,84.0
144,145,Buy loss,1.37467,5,1.36624,2021-02-01 22:30:00+07:00,1.37421,1.37421,69,1.36669,1.36669,40,75.0,1.36624,20,-0.00843000000000016,-110.0,5,1.37467,0.0,1.37467,Buy,loss,-1.121010638297898,-110.0,-0.002619183734340883,7.978666448593202e-05,loss,2,0,81.37931034482759,501.0,0.26605504587155965,75.0,82.0
145,146,Sell loss,1.36624,5,1.37019,2021-02-01 22:30:00+07:00,1.37421,1.36961,89,1.36669,1.36669,60,75.0,1.37019,34,-0.00395000000000012,-55.0,5,1.36594,0.0,1.36594,Sell,loss,-0.5252659574468265,-55.0,-0.0012272569099224917,7.083431123655926e-05,loss,7,0,80.82191780821918,446.0,-0.19463087248322147,75.0,82.0
146,147,Buy loss,1.37019,5,1.3665,2021-02-02 19:30:00+07:00,1.37421,1.36961,123,1.36669,1.36669,94,75.0,1.3665,8,-0.003689999999999971,-50.0,5,1.37141456,0.0,0.0,Buy,loss,-0.49069148936170015,-50.0,-0.001146475442433879,6.25532925041073e-05,loss,7,12,80.27210884353741,396.0,0.1336405529953917,70.0,80.0
147,148,Sell win,1.3665,5,1.36488544,2021-02-02 19:30:00+07:00,1.37421,1.36961,131,1.36669,1.36669,102,75.0,1.36811,0,-0.0016099999999998893,-20.0,5,1.36488544,3.0,0.0,Sell,win,0.21470212765959573,20.0,0.0005016404851859713,6.552009786006583e-05,swap_TP,7,13,80.4054054054054,416.0,-0.12446351931330472,70.0,80.0
148,149,Sell win,1.36118,5,1.3575577200000002,2021-02-04 10:30:00+07:00,1.36801,1.36801,51,1.36155,1.36155,74,65.0,1.3626,0,-0.0014199999999999768,-20.0,5,1.3575577200000002,11.0,0.0,Sell,win,0.5607244582043215,55.0,0.0013101038743091624,7.387300911140205e-05,normal,0,0,80.53691275167785,471.0,0.184,70.0,80.0
149,150,Buy win,1.37447,6,1.37726136,2021-02-08 22:00:00+07:00,1.37385,1.37385,37,1.36833,1.36833,7,55.0,1.37217,2,-0.0023000000000001908,-40.0,6,1.37726136,22.0,0.0,Buy,win,0.5056811594202963,50.0,0.0011814980360287297,8.125717595751757e-05,normal,0,0,80.66666666666667,521.0,0.6818181818181818,70.0,82.0
150,151,Buy win,1.38597,6,1.39090344,2021-02-13 00:00:00+07:00,1.38591,1.38591,102,1.37783,1.37783,17,80.0,1.3845,9,-0.0014699999999998603,-20.0,7,1.39090344,29.0,0.0,Buy,win,0.610574257425761,60.0,0.0014265753678171986,9.01665679565883e-05,normal,0,0,80.79470198675497,581.0,0.7142857142857143,70.0,82.0
151,152,Sell win,1.38654,7,1.3850310599999998,2021-02-17 17:00:00+07:00,1.39494,1.38961,61,1.38678,1.38678,19,80.0,1.38863,0,-0.0020899999999999253,-25.0,7,1.3850310599999998,7.0,0.0,Sell,win,0.1849191176470976,20.0,0.00043205401319415326,9.241582746473017e-05,swap_TP,0,0,80.92105263157895,601.0,-0.525,70.0,82.0
152,153,Buy win,1.39775,7,1.39929118,2021-02-19 13:00:00+07:00,1.39774,1.39774,33,1.39523,1.39523,5,25.0,1.39672,2,-0.0010300000000000864,-40.0,7,1.39929118,5.0,0.0,Buy,win,0.6140159362549894,60.0,0.001434616673492966,0.00010118838201393433,normal,0,0,81.04575163398692,661.0,0.7368421052631579,70.0,82.0
153,154,Buy win,1.40472,8,1.40844452,2021-02-22 21:30:00+07:00,1.40465,1.40465,27,1.39851,1.39851,15,60.0,1.40234,0,-0.0023800000000000487,-40.0,8,1.40844452,5.0,0.0,Buy,win,0.6065993485342001,60.0,0.0014172881975098132,0.00010973448471195951,normal,1,0,81.16883116883118,721.0,0.2857142857142857,70.0,82.0
154,155,Buy win,1.40843,8,1.4098275800000002,2021-02-23 14:30:00+07:00,1.4084,1.4084,29,1.40609,1.40609,22,25.0,1.40541,14,-0.0030200000000000227,-130.0,8,1.4098275800000002,15.0,0.0,Buy,win,0.6050129870130302,60.0,0.001413581745357547,0.0001181464025225762,normal,2,1,81.29032258064517,781.0,0.13725490196078433,70.0,82.0
155,156,Sell win,1.40844,8,1.4036437400000001,2021-02-26 00:00:00+07:00,1.41751,1.41751,15,1.40894,1.40894,50,85.0,1.41078,0,-0.0023400000000000087,-25.0,8,1.4036437400000001,2.0,0.0,Sell,win,0.5596569428237799,55.0,0.0013076096794948128,0.00012577116711855207,normal,1,0,81.41025641025641,836.0,0.5384615384615384,70.0,82.0
156,157,Sell loss,1.3882,9,1.39812,2021-03-02 09:30:00+07:00,1.39928,1.39744,40,1.3888,1.3888,80,105.0,1.39812,57,-0.009919999999999929,-95.0,9,1.38669,0.0,1.38669,Sell,loss,-0.9465648854961723,-95.0,-0.002211600199757412,0.0001108834514059663,loss,0,0,80.89171974522293,741.0,0.3333333333333333,65.0,80.0
157,158,Buy loss,1.39812,9,1.38866,2021-03-05 01:30:00+07:00,1.39928,1.39978,97,1.3888,1.38925,137,105.0,1.38866,71,-0.009460000000000024,-90.0,9,1.4025014199999999,0.0,0.0,Buy,loss,-0.9026717557251893,-90.0,-0.002109046158236424,9.683326400316637e-05,loss,0,17,80.37974683544304,651.0,-0.17094017094017094,65.0,78.0
158,159,Sell win,1.38866,9,1.3841885800000002,2021-03-05 01:30:00+07:00,1.39928,1.39744,97,1.3888,1.38925,137,105.0,1.39226,0,-0.0036000000000000476,-35.0,9,1.3841885800000002,28.0,0.0,Sell,win,0.42666221374043534,45.0,0.0009968743311692414,0.00010249389964572032,swap_TP,4,0,80.50314465408805,696.0,0.17094017094017094,70.0,78.0
159,160,Buy win,1.38652,10,1.3894086600000002,2021-03-09 14:00:00+07:00,1.38609,1.38609,64,1.38072,1.38072,11,55.0,1.38273,0,-0.00378999999999996,-70.0,10,1.3894086600000002,3.0,0.0,Buy,win,0.5379255121043124,55.0,0.0012568353086549356,0.00010970853345202791,normal,0,0,80.625,751.0,0.7066666666666667,70.0,78.0
160,161,Buy win,1.393,10,1.3951280000000001,2021-03-10 21:00:00+07:00,1.39142,1.39142,47,1.38542,1.38542,16,60.0,1.38802,4,-0.0049799999999999844,-85.0,10,1.3951280000000001,34.0,0.0,Buy,win,0.354666666666688,35.0,0.0008286604361371215,0.0001141740732202583,normal,1,0,80.74534161490683,786.0,0.49206349206349204,70.0,78.0
161,162,Sell win,1.38622,11,1.38622,2021-03-15 22:30:00+07:00,1.39478,1.39,29,1.38724,1.38724,51,75.0,1.39032,14,-0.0040999999999999925,-55.0,11,1.38622,29.0,1.38622,Sell,win,0.0,0.0,0.0,0.00011346929499050363,same_hi,0,0,80.8641975308642,786.0,0.275,75.0,80.0
162,163,Buy win,1.39844,11,1.39962412,2021-03-18 13:30:00+07:00,1.39756,1.39756,14,1.39422,1.39422,5,35.0,1.39662,0,-0.0018199999999999328,-55.0,11,1.39962412,1.0,0.0,Buy,win,0.3545269461077984,35.0,0.0008283339862331738,0.00011785496794291266,normal,0,0,80.98159509202453,821.0,0.47368421052631576,80.0,80.0
163,164,Sell win,1.38896,11,1.38590976,2021-03-19 19:30:00+07:00,1.3951,1.3951,8,1.38942,1.38942,23,55.0,1.39172,0,-0.0027600000000000957,-50.0,11,1.38590976,1.0,0.0,Sell,win,0.5370140845070283,55.0,0.0012547058049229632,0.0001247869852415715,normal,0,0,81.09756097560975,876.0,0.4838709677419355,80.0,80.0
164,165,Sell win,1.38371,12,1.3821112800000002,2021-03-22 04:30:00+07:00,1.38812,1.38703,8,1.38399,1.38399,15,40.0,1.38768,28,-0.003970000000000029,-95.0,12,1.3821112800000002,69.0,1.38199,Sell,win,0.38709927360771046,40.0,0.000904437555158202,0.0001295121402107632,same_hi,0,1,81.21212121212122,916.0,0.30434782608695654,80.0,80.0
165,166,Sell win,1.37536,13,1.3742529799999998,2021-03-30 14:00:00+07:00,1.38423,1.37812,38,1.37573,1.37573,19,85.0,1.3778,0,-0.0024399999999999977,-30.0,13,1.3742529799999998,1.0,0.0,Sell,win,0.13023764705882906,15.0,0.00030429356789446043,0.00013056504037753247,swap_TP,0,0,81.32530120481928,931.0,-0.3333333333333333,85.0,80.0
166,167,Buy win,1.37526,13,1.37602612,2021-03-31 13:30:00+07:00,1.37458,1.37458,14,1.37102,1.37224,32,35.0,1.37391,0,-0.0013499999999999623,-40.0,13,1.37602612,1.0,0.0,Buy,win,0.2152022471910055,20.0,0.0005028089887640316,0.00013279404605649354,swap_TP,0,0,81.437125748503,951.0,-0.391304347826087,90.0,80.0
167,168,Buy win,1.38074,13,1.3834613400000002,2021-04-01 20:00:00+07:00,1.3806,1.3806,42,1.37597,1.37597,16,45.0,1.37907,0,-0.0016700000000000603,-35.0,13,1.3834613400000002,6.0,0.0,Buy,win,0.5877624190064901,60.0,0.0013732766799217058,0.00014017787125807218,normal,0,1,81.54761904761905,1011.0,0.4482758620689655,95.0,80.0
168,169,Buy loss,1.39156,14,1.38863,2021-04-06 13:30:00+07:00,1.39138,1.39138,13,1.38921,1.38921,7,20.0,1.38863,2,-0.002929999999999877,-135.0,14,1.39272106,0.0,0.0,Buy,loss,-1.3502304147464839,-135.0,-0.0031547439596880463,0.00012068129237673421,loss,0,0,81.06508875739645,876.0,0.3,90.0,78.0
169,170,Sell win,1.38863,14,1.3878689400000002,2021-04-06 13:30:00+07:00,1.39138,1.39138,15,1.38921,1.38921,9,20.0,1.39084,0,-0.0022100000000000453,-100.0,14,1.3878689400000002,1.0,0.0,Sell,win,0.3507188940091554,35.0,0.0008194366682456902,0.00012479161811713985,normal,2,0,81.17647058823529,911.0,-0.25,90.0,80.0
170,171,Sell win,1.37886,14,1.3790557799999998,2021-04-07 20:00:00+07:00,1.39156,1.38357,49,1.38078,1.38078,26,110.0,1.38378,7,-0.0049200000000000355,-45.0,14,1.3790557799999998,14.0,0.0,Sell,win,0.018161410018540585,0.0,4.243320097789856e-05,0.00012430998994673493,swap_TP,0,0,81.28654970760233,911.0,-0.30666666666666664,90.0,80.0
171,172,Sell win,1.37236,14,1.3699269800000002,2021-04-09 22:00:00+07:00,1.37703,1.37703,65,1.37264,1.37264,88,45.0,1.3736,0,-0.0012399999999999078,-30.0,15,1.3699269800000002,12.0,0.0,Sell,win,0.5542186788154544,55.0,0.0012949034551762953,0.0001311157659073719,normal,2,22,81.3953488372093,966.0,0.1503267973856209,90.0,80.0
172,173,Buy win,1.3768,15,1.3795598799999997,2021-04-14 10:30:00+07:00,1.37668,1.37668,78,1.37202,1.37202,31,45.0,1.37648,0,-0.000320000000000098,-5.0,15,1.3795598799999997,6.0,0.0,Buy,win,0.5922489270385798,60.0,0.0013837591753237846,0.00013835647925659973,normal,2,0,81.5028901734104,1026.0,0.43119266055045874,90.0,80.0
173,174,Sell win,1.37387,15,1.3731134,2021-04-16 13:00:00+07:00,1.3791,1.3791,24,1.3754,1.3754,83,35.0,1.37659,0,-0.0027200000000000557,-75.0,15,1.3731134,1.0,0.0,Sell,win,0.20448648648645343,20.0,0.0004777721646879753,0.00014030714411540074,normal,0,2,81.60919540229885,1046.0,0.5514018691588785,90.0,80.0
174,175,Buy win,1.38431,16,1.38554972,2021-04-19 11:00:00+07:00,1.38398,1.38398,16,1.38144,1.38144,6,25.0,1.38323,0,-0.0010799999999999699,-45.0,16,1.38554972,1.0,0.0,Buy,win,0.48807874015750463,50.0,0.0011403708882184688,0.000146021794081704,normal,0,0,81.71428571428571,1096.0,0.45454545454545453,90.0,80.0
175,176,Sell win,1.38694,16,1.3858537,2021-04-22 19:00:00+07:00,1.39451,1.39451,19,1.38916,1.38916,46,55.0,1.38945,0,-0.0025100000000000122,-45.0,16,1.3858537,2.0,0.0,Sell,win,0.20304672897198175,20.0,0.0004744082452616396,0.0001478876261906809,normal,2,3,81.81818181818181,1116.0,0.4153846153846154,90.0,82.0
176,177,Buy win,1.38955,17,1.3920614599999999,2021-04-26 08:00:00+07:00,1.38899,1.38899,29,1.38402,1.38402,21,50.0,1.3887,0,-0.0008500000000000174,-15.0,17,1.3920614599999999,12.0,0.0,Buy,win,0.5053239436619396,50.0,0.0011806634197708869,0.00015372251767983462,normal,2,0,81.92090395480226,1166.0,0.16,90.0,82.0
