,index,status,open_price,weeknum_open,close_price,open_time,high_setup,real_high,high_bar,low_setup,real_low,low_bar,range,DD_point,DD_bar,DD_point2,DD_point%,weeknum_close,TP_get,TP_bar,TP_same,side,result,profit,profit%,prob,acc_prob,TP_con,re_count_up,re_count_down,accum_winrate,accum_profit%,setup,accum_winrate20,accum_winrate50
242,243,Sell win,113.925,2,113.91202999999999,2022-01-14 08:30:00+07:00,114.675,114.179,52,114.014,114.014,15,6610.0,114.156,0,-0.23100000000000875,-35.0,2,113.91202999999999,2.0,0.0,Sell,win,0.019621785173993784,0.0,5.4962983680654855e-05,0.0002768584245407013,swap_TP,0,0,83.53909465020575,2411.0,-0.5522388059701493,105.0,92.0
243,244,Buy win,114.072,2,114.225054,2022-01-15 00:00:00+07:00,113.976,113.976,12,113.573,113.573,7,4030.0,113.901,0,-0.17100000000000648,-40.0,2,114.225054,8.0,0.0,Buy,win,0.3797866004962659,40.0,0.0010638280125945822,0.0002800837097376434,normal,0,0,83.60655737704919,2451.0,0.2631578947368421,105.0,92.0
244,245,Sell win,114.247,3,114.231,2022-01-19 23:00:00+07:00,114.976,114.543,73,114.253,114.253,21,7230.0,114.418,14,-0.17100000000000648,-25.0,3,114.231,18.0,114.231,Sell,win,0.022130013831266067,0.0,6.198883426124948e-05,0.0002791935265724337,same_hi,0,1,83.6734693877551,2451.0,-0.5531914893617021,105.0,92.0
245,246,Sell win,113.933,3,113.65646,2022-01-21 06:00:00+07:00,114.514,114.514,34,113.984,113.984,15,5300.0,114.12,0,-0.1869999999999976,-35.0,3,113.65646,7.0,0.0,Sell,win,0.5217735849056806,50.0,0.0014615506579991053,0.00028399985637498113,normal,0,0,83.73983739837398,2501.0,-0.3877551020408163,105.0,92.0
246,247,Sell loss,113.584,4,113.981,2022-01-24 15:30:00+07:00,113.958,113.937,7,113.638,113.638,25,3200.0,113.981,24,-0.39699999999999136,-125.0,4,113.551,0.0,113.551,Sell,loss,-1.2406249999999994,-125.0,-0.0034751400560224075,0.00026878066644624675,loss,0,1,83.40080971659918,2376.0,0.5625,100.0,90.0
247,248,Buy win,113.981,4,114.093972,2022-01-25 03:30:00+07:00,113.958,113.937,31,113.638,113.683,49,3200.0,113.845,0,-0.13599999999999568,-40.0,4,114.093972,5.0,0.0,Buy,win,0.353037500000005,35.0,0.0009889005602241037,0.00027168437569535103,swap_TP,1,6,83.46774193548387,2411.0,-0.225,100.0,92.0
248,249,Buy win,114.05,4,114.148,2022-01-25 19:30:00+07:00,114.048,114.048,27,113.718,113.81,17,3300.0,113.777,25,-0.27299999999999613,-85.0,4,114.148,40.0,114.148,Buy,win,0.2969696969696954,30.0,0.0008318478906714157,0.0002739340283659377,same_hi,5,0,83.53413654618474,2441.0,0.22727272727272727,100.0,92.0
249,250,Buy win,115.481,4,115.660692,2022-01-28 13:30:00+07:00,115.479,115.479,28,115.185,115.185,23,2940.0,115.367,0,-0.11399999999999011,-40.0,4,115.660692,2.0,0.0,Buy,win,0.6111972789115807,60.0,0.0017120371958307583,0.00027968644103579693,normal,1,0,83.6,2501.0,0.09803921568627451,100.0,92.0
250,251,Sell win,114.924,5,114.856288,2022-02-01 11:30:00+07:00,115.154,115.154,8,114.97,114.97,19,1840.0,115.069,5,-0.14499999999999602,-80.0,5,114.856288,9.0,0.0,Sell,win,0.36800000000000616,35.0,0.0010308123249299893,0.00028267897443776585,normal,0,2,83.66533864541833,2536.0,0.4074074074074074,100.0,92.0
251,252,Buy win,115.365,5,115.25217400000001,2022-02-04 20:30:00+07:00,115.102,115.102,12,114.24,114.859,98,8620.0,114.897,0,-0.4679999999999893,-55.0,5,115.25217400000001,2.0,0.0,Buy,win,0.13088863109046744,15.0,0.0003666348209817015,0.00028301213255897196,swap_TP,0,0,83.73015873015873,2551.0,-0.7818181818181819,100.0,94.0
252,253,Buy win,115.376,6,115.443486,2022-02-08 09:00:00+07:00,115.365,115.365,73,114.946,115.238,29,4190.0,115.231,17,-0.14500000000001023,-35.0,6,115.443486,23.0,115.528,Buy,win,0.1610644391407844,15.0,0.000451160893951777,0.0002836767521692202,swap_TP,0,0,83.79446640316206,2566.0,0.43137254901960786,100.0,94.0
253,254,Buy win,115.639,6,115.80222,2022-02-10 11:30:00+07:00,115.623,115.623,72,115.333,115.333,52,2900.0,115.54,0,-0.09899999999998954,-35.0,6,115.80222,9.0,0.0,Buy,win,0.5628275862069179,55.0,0.0015765478605235795,0.0002887667959028988,normal,2,0,83.85826771653544,2621.0,0.16129032258064516,100.0,94.0
254,255,Sell loss,115.187,7,115.815,2022-02-14 15:00:00+07:00,116.282,115.721,84,115.201,115.201,26,10810.0,115.815,61,-0.6280000000000001,-60.0,7,115.046,0.0,115.046,Sell,loss,-0.580943570767806,-60.0,-0.0016272929153159832,0.00028125283625106005,loss,0,0,83.52941176470588,2561.0,-0.5272727272727272,95.0,92.0
255,256,Buy loss,115.815,7,115.167,2022-02-17 10:30:00+07:00,116.282,115.721,145,115.201,115.201,87,10810.0,115.167,74,-0.6479999999999961,-60.0,7,115.815,0.0,115.815,Buy,loss,-0.5994449583718726,-60.0,-0.0016791175304534246,0.00027359513950612064,loss,0,10,83.203125,2501.0,0.25,90.0,90.0
256,257,Sell win,115.167,7,114.87963999999998,2022-02-17 10:30:00+07:00,116.282,115.721,219,115.201,115.201,161,10810.0,115.459,0,-0.2920000000000016,-25.0,7,114.87963999999998,20.0,115.815,Sell,win,0.2658279370953008,25.0,0.0007446160702949602,0.00027542790577378146,swap_TP,0,10,83.26848249027238,2526.0,-0.15263157894736842,90.0,90.0
257,258,Sell loss,114.859,7,115.136,2022-02-18 06:00:00+07:00,115.052,115.052,11,114.883,114.883,19,1690.0,115.136,5,-0.277000000000001,-165.0,7,114.77855799999999,0.0,0.0,Sell,loss,-1.6390532544377678,-165.0,-0.004591185586660414,0.0002565650627798505,loss,0,3,82.94573643410853,2361.0,0.26666666666666666,85.0,88.0
258,259,Buy win,115.136,7,115.15644200000001,2022-02-18 08:30:00+07:00,115.052,115.052,16,114.883,114.883,24,1690.0,114.927,0,-0.20899999999998897,-125.0,7,115.15644200000001,1.0,0.0,Buy,win,0.1209585798817491,10.0,0.00033881955148949326,0.00025688264767834336,normal,0,7,83.01158301158301,2371.0,-0.2,85.0,90.0
259,260,Sell loss,114.563,8,115.404,2022-02-24 22:00:00+07:00,115.233,115.233,78,114.568,114.432,109,6650.0,115.404,19,-0.840999999999994,-125.0,8,114.15702999999999,19.0,0.0,Sell,loss,-1.2646616541353175,-125.0,-0.0035424696194266596,0.00024226975434332411,loss,0,2,82.6923076923077,2246.0,0.1657754010695187,80.0,88.0
260,261,Buy win,115.404,8,115.64397000000001,2022-02-24 22:00:00+07:00,115.233,115.233,78,114.568,114.568,109,6650.0,115.164,0,-0.23999999999999488,-35.0,8,115.64397000000001,2.0,0.0,Buy,win,0.3608571428571602,35.0,0.0010108043217287401,0.00024521433122985827,normal,0,7,82.75862068965517,2281.0,-0.1657754010695187,80.0,88.0
261,262,Buy win,115.681,8,115.751,2022-02-26 00:00:00+07:00,115.68,115.68,43,115.18,115.18,23,5000.0,115.148,0,-0.5330000000000013,-105.0,9,115.751,10.0,115.751,Buy,win,0.14000000000001478,15.0,0.00039215686274513944,0.00024577518058678684,same_hi,0,0,82.82442748091603,2296.0,0.30303030303030304,80.0,88.0
262,263,Sell loss,114.832,9,115.276,2022-03-01 22:00:00+07:00,115.26,115.26,29,114.863,114.863,39,3970.0,115.276,39,-0.4440000000000026,-110.0,9,114.617654,0.0,0.0,Sell,loss,-1.11838790931989,-110.0,-0.0031327392417924093,0.0002329291181442804,loss,0,11,82.50950570342205,2186.0,0.14705882352941177,75.0,86.0
263,264,Buy win,115.276,9,115.505346,2022-03-02 17:30:00+07:00,115.26,115.26,68,114.863,114.863,78,3970.0,115.21,1,-0.0660000000000025,-15.0,9,115.505346,8.0,0.0,Buy,win,0.5776977329974899,60.0,0.0016182009327660783,0.0002381763598663327,normal,2,28,82.57575757575758,2246.0,-0.0684931506849315,75.0,86.0
264,265,Sell loss,114.713,9,115.485,2022-03-04 23:00:00+07:00,115.785,115.47,61,114.725,114.725,139,10600.0,115.485,66,-0.7720000000000056,-75.0,10,114.657,0.0,114.657,Sell,loss,-0.7283018867924566,-75.0,-0.0020400613075418953,0.0002295792365930941,loss,0,0,82.26415094339623,2171.0,0.39,70.0,84.0
265,266,Buy win,115.485,10,115.759,2022-03-08 08:00:00+07:00,115.785,115.47,127,114.725,114.865,205,10600.0,115.354,3,-0.13100000000000023,-10.0,10,115.759,46.0,115.759,Buy,win,0.2584905660377362,25.0,0.0007240632101897372,0.00023143819889984838,same_hi,0,4,82.33082706766918,2196.0,-0.23493975903614459,70.0,84.0
266,267,Buy win,116.18,10,116.373558,2022-03-10 21:30:00+07:00,116.169,116.169,22,115.838,115.838,13,3310.0,115.926,2,-0.2540000000000049,-75.0,10,116.373558,20.0,0.0,Buy,win,0.5847673716011906,60.0,0.0016380038420201418,0.0002367062350164038,normal,0,0,82.39700374531836,2256.0,0.2571428571428571,70.0,84.0
267,268,Buy win,118.698,11,118.76591400000001,2022-03-18 07:30:00+07:00,118.659,118.659,9,118.409,118.486,16,2500.0,118.618,0,-0.0799999999999983,-30.0,11,118.76591400000001,4.0,0.0,Buy,win,0.27165600000006407,25.0,0.0007609411764707677,0.00023866233554421858,swap_TP,0,0,82.46268656716418,2281.0,-0.28,75.0,84.0
268,269,Buy win,119.409,12,119.52727599999999,2022-03-22 00:00:00+07:00,119.353,119.353,56,119.071,119.071,40,2820.0,119.265,0,-0.14400000000000546,-50.0,12,119.52727599999999,12.0,0.0,Buy,win,0.41941843971624737,40.0,0.0011748415678326258,0.00024214255573859928,normal,0,0,82.5278810408922,2321.0,0.16666666666666666,75.0,84.0
269,270,Buy win,122.798,13,123.074542,2022-03-28 08:00:00+07:00,122.383,122.383,53,121.264,121.264,42,11190.0,122.171,0,-0.6269999999999953,-55.0,13,123.074542,2.0,0.0,Buy,win,0.24713315460231647,25.0,0.000692249732779598,0.00024380961935726962,normal,0,0,82.5925925925926,2346.0,0.11578947368421053,75.0,86.0
270,271,Sell win,123.175,13,122.71507,2022-03-29 10:30:00+07:00,124.685,124.147,38,123.262,123.262,23,14230.0,123.808,11,-0.6330000000000098,-45.0,13,122.71507,18.0,0.0,Sell,win,0.323211524947294,30.0,0.00090535441161707,0.00024625074405195524,swap_TP,0,1,82.65682656826569,2376.0,-0.2459016393442623,75.0,86.0
271,272,Sell win,122.217,13,121.743228,2022-03-31 08:00:00+07:00,123.125,123.125,51,122.271,122.271,71,8540.0,122.454,0,-0.23699999999999477,-30.0,13,121.743228,10.0,0.0,Sell,win,0.5547681498829007,55.0,0.0015539724086355762,0.000251058544289395,normal,0,46,82.72058823529412,2431.0,0.16393442622950818,75.0,86.0
272,273,Buy win,123.281,14,123.35912599999999,2022-04-05 21:00:00+07:00,122.984,122.984,98,122.377,122.377,76,6070.0,122.801,0,-0.480000000000004,-80.0,14,123.35912599999999,1.0,0.0,Buy,win,0.12870840197690833,15.0,0.0003605277366299953,0.00025145953034192467,normal,3,1,82.78388278388279,2446.0,0.12643678160919541,75.0,88.0
273,274,Buy win,124.149,14,124.382852,2022-04-08 18:00:00+07:00,124.127,124.127,25,123.713,123.713,20,4140.0,124.094,0,-0.05500000000000682,-15.0,14,124.382852,3.0,0.0,Buy,win,0.5648599033816377,55.0,0.0015822406257188731,0.00025631639565351936,normal,1,0,82.84671532846716,2501.0,0.1111111111111111,75.0,88.0
274,275,Buy win,124.697,15,124.876066,2022-04-11 08:00:00+07:00,124.606,124.606,24,124.169,124.169,8,4370.0,124.519,0,-0.17799999999999727,-40.0,15,124.876066,1.0,0.0,Buy,win,0.40976201372996046,40.0,0.0011477927555461078,0.0002595581278713106,normal,1,0,82.9090909090909,2541.0,0.5,75.0,88.0
275,276,Sell loss,124.93,15,126.139,2022-04-12 19:30:00+07:00,125.699,125.699,13,125.205,125.205,18,4940.0,126.139,35,-1.208999999999989,-245.0,15,124.93,0.0,124.93,Sell,loss,-2.4473684210526105,-245.0,-0.006855373728438685,0.00023377938926149179,loss,1,0,82.6086956521739,2296.0,0.16129032258064516,75.0,86.0
276,277,Sell win,125.364,15,125.360872,2022-04-14 06:30:00+07:00,125.678,125.678,4,125.482,125.482,15,1960.0,125.49,0,-0.12599999999999056,-65.0,15,125.360872,1.0,0.0,Sell,win,0.015959183673488912,0.0,4.470359572405858e-05,0.0002330968051692989,normal,0,0,82.67148014440433,2296.0,0.5789473684210527,80.0,86.0
277,278,Buy win,126.106,15,126.060306,2022-04-15 06:00:00+07:00,125.988,125.988,9,125.143,125.871,40,8450.0,125.945,0,-0.16100000000000136,-20.0,15,126.060306,1.0,0.0,Buy,win,0.05407573964496748,5.0,0.00015147266006993693,0.00023280319313656738,swap_TP,0,0,82.73381294964028,2301.0,-0.6326530612244898,80.0,86.0
278,279,Buy win,126.638,16,126.739568,2022-04-18 14:30:00+07:00,126.569,126.569,50,126.293,126.293,13,2760.0,126.435,10,-0.20300000000000296,-75.0,16,126.739568,15.0,0.0,Buy,win,0.36800000000000616,35.0,0.0010308123249299893,0.00023566344092077322,normal,8,0,82.79569892473118,2336.0,0.5873015873015873,85.0,86.0
279,280,Sell win,128.06,16,127.81718999999998,2022-04-20 17:00:00+07:00,129.385,128.699,23,128.154,128.154,13,12310.0,128.226,0,-0.16599999999999682,-15.0,16,127.81718999999998,1.0,0.0,Sell,win,0.19724614134851423,20.0,0.0005525101998557822,0.00023679503648839823,swap_TP,0,0,82.85714285714286,2356.0,-0.2777777777777778,85.0,86.0
280,281,Buy loss,128.635,16,127.91,2022-04-22 12:30:00+07:00,128.613,128.613,27,127.656,127.946,52,9570.0,127.91,27,-0.7249999999999943,-75.0,16,129.025206,0.0,0.0,Buy,loss,-0.7575757575757567,-75.0,-0.002122060945590355,0.00022840053121409663,loss,1,0,82.56227758007117,2281.0,-0.31645569620253167,85.0,84.0
281,282,Sell loss,127.91,16,128.712,2022-04-22 12:30:00+07:00,128.613,128.613,54,127.656,127.946,79,9570.0,128.712,19,-0.8019999999999925,-85.0,16,127.533794,0.0,0.0,Sell,loss,-0.8380355276906979,-85.0,-0.00234743845291512,0.00021926635041931216,loss,9,0,82.26950354609929,2196.0,0.18796992481203006,80.0,82.0
282,283,Buy loss,128.712,17,127.661,2022-04-25 20:30:00+07:00,128.613,128.613,73,127.656,127.946,98,9570.0,127.661,44,-1.0509999999999877,-110.0,17,128.89,0.0,128.89,Buy,loss,-1.0982236154649891,-110.0,-0.0030762566259523506,0.00020762139290563138,loss,9,0,81.97879858657244,2086.0,-0.14619883040935672,75.0,80.0
283,284,Sell win,127.661,17,127.533794,2022-04-25 20:30:00+07:00,128.613,128.613,117,127.656,127.946,142,9570.0,128.093,0,-0.43199999999998795,-45.0,17,127.533794,4.0,128.89,Sell,win,0.13292163009404587,15.0,0.0003723294960617531,0.00020820135101533603,swap_TP,24,0,82.04225352112677,2101.0,0.09652509652509653,80.0,80.0
284,285,Sell win,127.214,17,127.32112000000001,2022-04-27 04:00:00+07:00,128.105,127.58,16,127.42,127.42,25,6850.0,127.683,13,-0.4690000000000083,-70.0,17,127.32112000000001,17.0,127.162,Sell,win,0.15637956204381145,15.0,0.00043803798891823935,0.000209007795358855,same_hi,0,0,82.10526315789474,2116.0,0.21951219512195122,80.0,80.0
285,286,Sell win,129.973,19,130.00924,2022-05-10 08:00:00+07:00,131.271,130.527,35,130.207,130.207,18,10640.0,130.429,0,-0.45599999999998886,-45.0,19,130.00924,2.0,0.0,Sell,win,0.03406015037593282,5.0,9.540658368608632e-05,0.0002086105883250341,swap_TP,0,1,82.16783216783217,2121.0,-0.32075471698113206,85.0,80.0
286,287,Sell loss,129.86,19,130.75,2022-05-11 15:30:00+07:00,130.43,130.43,23,129.892,129.892,43,5380.0,130.75,8,-0.8899999999999864,-165.0,19,129.559516,0.0,0.0,Sell,loss,-1.654275092936744,-165.0,-0.004633823789738779,0.00019173799467324382,loss,3,2,81.88153310104529,1956.0,0.30303030303030304,80.0,78.0
287,288,Buy win,130.75,19,130.762484,2022-05-11 19:30:00+07:00,130.43,130.43,31,129.892,129.892,51,5380.0,129.929,0,-0.820999999999998,-155.0,19,130.762484,1.0,0.0,Buy,win,0.023204460966543407,0.0,6.499849010236249e-05,0.00019129792694903938,normal,3,10,81.94444444444444,1956.0,-0.24390243902439024,80.0,78.0
288,289,Sell win,129.32,19,129.252798,2022-05-12 13:00:00+07:00,130.044,130.044,20,129.555,129.555,25,4890.0,129.662,0,-0.34200000000001296,-70.0,19,129.252798,1.0,0.0,Sell,win,0.13742740286294447,15.0,0.00038495070829956435,0.0001919680057772419,normal,0,2,82.00692041522491,1971.0,0.1111111111111111,80.0,78.0
289,290,Buy loss,129.484,20,128.746,2022-05-18 20:00:00+07:00,129.481,129.481,22,127.95,128.791,92,15310.0,128.746,99,-0.7379999999999995,-50.0,20,129.90742,0.0,0.0,Buy,loss,-0.4820378837361225,-50.0,-0.001350246172930315,0.00018665002585066412,loss,0,0,81.72413793103448,1921.0,-0.6140350877192983,75.0,76.0
290,291,Sell win,128.746,20,128.36458,2022-05-18 20:00:00+07:00,129.481,129.481,121,127.95,128.791,191,15310.0,128.923,0,-0.1769999999999925,-10.0,20,128.36458,4.0,0.0,Sell,win,0.24913128674070667,25.0,0.0006978467415706069,0.00018840671559540619,swap_TP,11,0,81.78694158075601,1946.0,0.22435897435897437,75.0,76.0
291,292,Sell win,127.911,20,127.322742,2022-05-19 15:00:00+07:00,128.91,128.91,8,127.929,127.929,17,9810.0,128.232,0,-0.32099999999999795,-35.0,20,127.322742,9.0,0.0,Sell,win,0.5996513761467884,60.0,0.0016796957315036091,0.00019351386975947538,normal,0,0,81.84931506849315,2006.0,0.36,75.0,76.0
292,293,Sell win,126.694,21,126.624518,2022-05-24 20:30:00+07:00,128.16,128.16,105,127.211,127.211,69,9490.0,127.213,0,-0.5189999999999912,-55.0,21,126.624518,1.0,0.0,Sell,win,0.07321601685986086,5.0,0.00020508688196039455,0.0001935533680946321,normal,0,5,81.91126279863481,2011.0,-0.20689655172413793,75.0,76.0
293,294,Buy win,127.364,22,127.77667799999999,2022-05-30 14:30:00+07:00,127.362,127.362,79,126.691,126.691,58,6710.0,127.205,0,-0.15900000000000603,-25.0,22,127.77667799999999,10.0,0.0,Buy,win,0.6150193740685398,60.0,0.0017227433447298034,0.00019875469454577215,normal,0,0,81.97278911564626,2071.0,0.15328467153284672,75.0,76.0
294,295,Buy win,128.876,22,129.041592,2022-06-01 07:00:00+07:00,128.829,128.829,20,128.485,128.485,14,3440.0,128.737,0,-0.13900000000001,-40.0,22,129.041592,2.0,0.0,Buy,win,0.48137209302327494,50.0,0.00134838121295035,0.00020265173359121139,normal,0,0,82.03389830508475,2121.0,0.17647058823529413,75.0,76.0
295,296,Buy win,130.497,22,130.51607999999996,2022-06-03 19:30:00+07:00,130.17,130.17,82,129.61,129.61,49,5600.0,130.079,0,-0.41800000000000637,-75.0,22,130.51607999999996,1.0,0.0,Buy,win,0.034071428571332996,5.0,9.543817526984032e-05,0.00020228952562390947,normal,4,0,82.0945945945946,2126.0,0.25190839694656486,75.0,76.0
296,297,Sell loss,130.493,23,130.793,2022-06-06 13:30:00+07:00,130.946,130.771,30,130.494,130.494,6,4520.0,130.793,12,-0.30000000000001137,-65.0,23,130.322814,0.0,0.0,Sell,loss,-0.6637168141593198,-65.0,-0.0018591507399420724,0.0001953486493088725,loss,0,0,81.81818181818181,2061.0,-0.6666666666666666,75.0,74.0
297,298,Buy win,130.793,23,130.942186,2022-06-06 19:30:00+07:00,130.946,130.771,42,130.494,130.494,18,4520.0,130.747,0,-0.04599999999999227,-10.0,23,130.942186,2.0,0.0,Buy,win,0.3300575221238643,35.0,0.0009245308742965386,0.00019779556952695192,swap_TP,0,2,81.87919463087249,2096.0,0.4,75.0,76.0
298,299,Buy loss,135.269,24,133.559,2022-06-16 02:00:00+07:00,135.044,135.044,77,133.642,133.642,58,14020.0,133.559,49,-1.710000000000008,-120.0,24,135.565,0.0,135.565,Buy,loss,-1.219686162624814,-120.0,-0.0034164878504896754,0.0001857076651121806,loss,0,0,81.60535117056857,1976.0,0.14074074074074075,70.0,74.0
299,300,Sell win,133.559,24,133.559,2022-06-16 02:00:00+07:00,135.044,135.044,126,133.642,133.642,107,14020.0,134.678,14,-1.1189999999999998,-80.0,24,133.559,26.0,133.559,Sell,win,0.0,0.0,0.0,0.00018508863956180665,same_hi,23,0,81.66666666666667,1976.0,-0.0815450643776824,70.0,74.0
300,301,Buy win,134.849,24,134.60673000000003,2022-06-17 16:00:00+07:00,134.616,134.616,63,131.671,134.631,35,29450.0,134.261,4,-0.5879999999999939,-20.0,25,134.60673000000003,53.0,135.315,Buy,win,0.08226485568759269,10.0,0.00023043376943303274,0.0001852392878338041,swap_TP,1,0,81.72757475083057,1986.0,0.2857142857142857,70.0,74.0
301,302,Sell win,135.778,25,135.50954000000002,2022-06-23 09:30:00+07:00,136.665,136.27,61,135.8,135.8,27,8650.0,135.905,0,-0.12700000000000955,-15.0,25,135.50954000000002,1.0,0.0,Sell,win,0.31035838150286954,30.0,0.0008693512086915113,0.00018750455909492234,swap_TP,0,3,81.78807947019868,2016.0,-0.38636363636363635,75.0,74.0
302,303,Buy win,135.436,26,135.80952200000002,2022-06-27 18:30:00+07:00,135.359,135.359,35,134.63,134.63,22,7290.0,135.01,4,-0.42600000000001614,-60.0,26,135.80952200000002,39.0,0.0,Buy,win,0.5123758573388223,50.0,0.0014352264911451605,0.00019162245326010462,normal,1,0,81.84818481848185,2066.0,0.22807017543859648,80.0,74.0
303,304,Buy win,135.734,27,136.09875799999998,2022-07-04 21:30:00+07:00,135.647,135.647,58,134.916,134.916,28,7310.0,135.565,14,-0.16900000000001114,-25.0,27,136.09875799999998,20.0,0.0,Buy,win,0.4989849521203408,50.0,0.0013977169527180414,0.00019558986937674258,normal,0,0,81.90789473684211,2116.0,0.3488372093023256,85.0,74.0
304,305,Buy win,136.419,27,136.499666,2022-07-08 19:30:00+07:00,136.106,136.106,36,135.469,135.469,16,6370.0,135.799,0,-0.6200000000000045,-95.0,27,136.499666,1.0,0.0,Buy,win,0.1266342229199049,15.0,0.00035471771126023777,0.00019611160000586878,normal,0,0,81.9672131147541,2131.0,0.38461538461538464,85.0,74.0
305,306,Sell win,136.895,28,136.84519400000002,2022-07-12 16:30:00+07:00,137.439,137.439,8,137.072,137.072,16,3670.0,137.209,0,-0.31399999999999295,-85.0,28,136.84519400000002,1.0,0.0,Sell,win,0.13571117166210056,15.0,0.0003801433379890772,0.00019671301091431066,normal,0,0,82.02614379084967,2146.0,0.3333333333333333,85.0,76.0
306,307,Sell win,137.948,29,137.71947400000002,2022-07-19 13:00:00+07:00,138.378,138.378,12,137.971,137.971,44,4070.0,138.0,0,-0.0519999999999925,-15.0,29,137.71947400000002,1.0,0.0,Sell,win,0.5614889434889385,55.0,0.0015727981610334412,0.00020119537296681597,normal,0,3,82.08469055374593,2201.0,0.5714285714285714,85.0,78.0
307,308,Sell win,137.423,29,137.202462,2022-07-22 18:00:00+07:00,138.822,137.916,22,137.475,137.475,113,13470.0,137.952,20,-0.5289999999999964,-40.0,29,137.202462,30.0,137.08,Sell,win,0.16372531551596392,15.0,0.0004586143291763695,0.00020203114879866518,same_hi,1,0,82.14285714285714,2216.0,0.674074074074074,90.0,78.0
308,309,Buy win,136.779,30,136.971492,2022-07-27 02:00:00+07:00,136.728,136.728,55,136.334,136.334,35,3940.0,136.674,0,-0.10499999999998977,-25.0,30,136.971492,9.0,0.0,Buy,win,0.48855837563455073,50.0,0.0013685108561191897,0.00020580616403271216,normal,5,2,82.20064724919094,2266.0,0.2222222222222222,90.0,80.0
309,310,Sell win,132.259,31,131.45323000000002,2022-08-01 08:00:00+07:00,134.309,134.309,24,132.544,132.544,38,17650.0,132.969,0,-0.710000000000008,-40.0,31,131.45323000000002,45.0,0.0,Sell,win,0.45652691218128794,45.0,0.0012787868688551483,0.00020926739211278453,normal,0,0,82.25806451612904,2311.0,0.22580645161290322,90.0,80.0
310,311,Buy win,134.238,31,133.94523,2022-08-03 21:00:00+07:00,133.8,133.8,28,132.473,133.565,20,13270.0,133.416,22,-0.8220000000000027,-60.0,31,133.94523,33.0,134.379,Buy,win,0.22062547098718208,20.0,0.0006179985181713783,0.00021058164010654204,swap_TP,0,0,82.31511254019293,2331.0,0.16666666666666666,95.0,82.0
311,312,Sell win,132.588,32,132.235514,2022-08-10 20:30:00+07:00,135.51,133.25,123,132.623,132.623,172,28870.0,133.311,26,-0.7230000000000132,-25.0,32,132.235514,45.0,132.097,Sell,win,0.12209421544856214,10.0,0.0003420006034973729,0.00021100285473279472,same_hi,0,0,82.37179487179488,2341.0,0.16610169491525423,95.0,82.0
312,313,Buy win,133.846,33,134.56707200000002,2022-08-16 15:00:00+07:00,133.823,133.823,89,132.619,132.619,38,12040.0,133.635,0,-0.21100000000001273,-20.0,33,134.56707200000002,9.0,0.0,Buy,win,0.5988970099667908,60.0,0.001677582660971403,0.00021568841321918002,normal,0,0,82.42811501597444,2401.0,0.4015748031496063,95.0,82.0
313,314,Sell win,134.132,33,134.09944599999997,2022-08-17 09:00:00+07:00,134.595,134.347,24,134.194,134.194,10,4010.0,134.391,0,-0.25899999999998613,-65.0,33,134.09944599999997,3.0,0.0,Sell,win,0.08118204488786086,10.0,0.00022740068596039458,0.00021572571345083994,swap_TP,0,0,82.48407643312102,2411.0,-0.4117647058823529,95.0,84.0
314,315,Buy win,135.637,33,135.91423,2022-08-18 23:30:00+07:00,135.46,135.46,49,134.725,134.725,9,7350.0,135.351,0,-0.28600000000000136,-40.0,33,135.91423,15.0,0.0,Buy,win,0.3771836734693848,40.0,0.0010565369004744672,0.00021839495531440702,normal,0,0,82.53968253968254,2451.0,0.6896551724137931,95.0,84.0
315,316,Sell loss,136.777,34,137.179,2022-08-22 15:00:00+07:00,137.124,137.124,35,136.789,136.789,25,3350.0,137.179,9,-0.40200000000001523,-120.0,34,136.58196999999998,0.0,0.0,Sell,loss,-1.200000000000017,-120.0,-0.003361344537815174,0.00020706666577918683,loss,14,1,82.27848101265823,2331.0,-0.16666666666666666,90.0,84.0
316,317,Buy win,137.179,34,137.33103,2022-08-22 19:30:00+07:00,137.124,137.124,44,136.789,136.789,34,3350.0,137.016,1,-0.16300000000001091,-50.0,34,137.33103,2.0,0.0,Buy,win,0.4538208955223663,45.0,0.0012712069902587292,0.00021042357532013176,normal,15,6,82.33438485804416,2376.0,0.1282051282051282,90.0,84.0
317,318,Buy win,136.923,34,137.180494,2022-08-24 07:00:00+07:00,136.882,136.882,11,136.242,136.399,18,6400.0,136.169,18,-0.7539999999999907,-120.0,34,137.180494,28.0,0.0,Buy,win,0.40233437500000374,40.0,0.0011269870448179376,0.00021330585038144563,swap_TP,0,0,82.38993710691824,2416.0,-0.2413793103448276,95.0,84.0
318,319,Buy win,137.156,34,137.568072,2022-08-26 21:00:00+07:00,137.133,137.133,86,136.429,136.429,32,7040.0,136.195,0,-0.9610000000000127,-135.0,35,137.568072,14.0,0.0,Buy,win,0.5853295454545318,60.0,0.0016395785586961673,0.0002177769247021814,normal,0,0,82.44514106583073,2476.0,0.4576271186440678,95.0,84.0
319,320,Buy win,138.886,35,139.32132000000001,2022-08-30 21:30:00+07:00,138.864,138.864,68,138.124,138.124,7,7400.0,138.268,33,-0.617999999999995,-85.0,35,139.32132000000001,66.0,0.0,Buy,win,0.5882702702702881,60.0,0.0016478158831100508,0.00022224579644720602,normal,0,0,82.5,2536.0,0.8133333333333334,100.0,84.0
