time,open,high,low,close,Basis,Upper1,Lower1,Upper2.5,Lower2.5,Upper2,Lower2
2019-01-13T22:00:00Z,0.72108,0.72178,0.71999,0.72101,0.7184285,0.720694243,0.716162757,0.724092858,0.712764142,0.722959987,0.713897013
2019-01-14T02:00:00Z,0.72101,0.7212,0.71794,0.71844,0.718652,0.72067431,0.71662969,0.723707774,0.713596226,0.722696619,0.714607381
2019-01-14T06:00:00Z,0.71844,0.71966,0.71754,0.71864,0.718791,0.720709504,0.716872496,0.723587261,0.713994739,0.722628009,0.714953991
2019-01-14T10:00:00Z,0.71864,0.72006,0.71816,0.71952,0.7189945,0.720757368,0.717231632,0.723401671,0.714587329,0.722520237,0.715468763
2019-01-14T14:00:00Z,0.71952,0.72099,0.71899,0.72042,0.7192265,0.720850948,0.717602052,0.723287621,0.715165379,0.722475397,0.715977603
2019-01-14T18:00:00Z,0.72042,0.72066,0.71952,0.71964,0.7193635,0.720899072,0.717827928,0.723202431,0.715524569,0.722434645,0.716292355
2019-01-14T22:00:00Z,0.71964,0.72218,0.71908,0.72143,0.7195385,0.721099952,0.717977048,0.72344213,0.71563487,0.722661404,0.716415596
2019-01-15T02:00:00Z,0.72143,0.7219,0.72071,0.72188,0.719778,0.721312648,0.718243352,0.723614621,0.715941379,0.722847297,0.716708703
2019-01-15T06:00:00Z,0.72188,0.72257,0.71959,0.71997,0.7199695,0.721257353,0.718681647,0.723189132,0.716749868,0.722545206,0.717393794
2019-01-15T10:00:00Z,0.71997,0.72056,0.71857,0.72033,0.720038,0.721306628,0.718769372,0.723209569,0.716866431,0.722575255,0.717500745
2019-01-15T14:00:00Z,0.72033,0.72128,0.71834,0.71846,0.720048,0.721303291,0.718792709,0.723186228,0.716909772,0.722558582,0.717537418
2019-01-15T18:00:00Z,0.71846,0.72037,0.71799,0.7201,0.720138,0.721327544,0.718948456,0.723111861,0.717164139,0.722517089,0.717758911
2019-01-15T22:00:00Z,0.7201,0.72074,0.71889,0.71934,0.7201815,0.721324239,0.719038761,0.723038348,0.717324652,0.722466978,0.717896022
2019-01-16T02:00:00Z,0.71934,0.72092,0.71912,0.72058,0.7202855,0.721363278,0.719207722,0.722979944,0.717591056,0.722441055,0.718129945
2019-01-16T06:00:00Z,0.72058,0.72122,0.71851,0.71867,0.7202565,0.721368994,0.719144006,0.723037735,0.717475265,0.722481488,0.718031512
2019-01-16T10:00:00Z,0.71867,0.71893,0.71617,0.71716,0.7200525,0.72132807,0.71877693,0.723241425,0.716863575,0.72260364,0.71750136
2019-01-16T14:00:00Z,0.71716,0.71887,0.71716,0.71788,0.7198555,0.721147032,0.718563968,0.72308433,0.71662667,0.722438564,0.717272436
2019-01-16T18:00:00Z,0.71788,0.71827,0.71662,0.71666,0.719615,0.721025831,0.718204169,0.723142078,0.716087922,0.722436663,0.716793337
2019-01-16T22:00:00Z,0.71666,0.71752,0.71607,0.71656,0.7194065,0.720939948,0.717873052,0.72324012,0.71557288,0.722473396,0.716339604
2019-01-17T02:00:00Z,0.71656,0.71714,0.71499,0.71585,0.719127,0.72076987,0.71748413,0.723234174,0.715019826,0.722412739,0.715841261
2019-01-17T06:00:00Z,0.71585,0.71708,0.71468,0.71634,0.7188935,0.720583347,0.717203653,0.723118117,0.714668883,0.722273194,0.715513806
2019-01-17T10:00:00Z,0.71634,0.71744,0.71586,0.71634,0.7187885,0.720566221,0.717010779,0.723232803,0.714344197,0.722343942,0.715233058
2019-01-17T14:00:00Z,0.71634,0.71731,0.71517,0.71725,0.718719,0.720528063,0.716909937,0.723241658,0.714196342,0.722337126,0.715100874
2019-01-17T18:00:00Z,0.71725,0.72213,0.71724,0.71921,0.7187035,0.720506953,0.716900047,0.723212133,0.714194867,0.722310406,0.715096594
2019-01-17T22:00:00Z,0.71921,0.72053,0.71855,0.72015,0.71869,0.720481524,0.716898476,0.723168811,0.714211189,0.722273049,0.715106951
2019-01-18T02:00:00Z,0.72015,0.72051,0.71867,0.71902,0.718659,0.720439146,0.716878854,0.723109364,0.714208636,0.722219292,0.715098708
2019-01-18T06:00:00Z,0.71902,0.71968,0.71749,0.71839,0.718507,0.720169983,0.716844017,0.722664456,0.714349544,0.721832965,0.715181035
2019-01-18T10:00:00Z,0.71839,0.71976,0.71821,0.71923,0.7183745,0.719859503,0.716889497,0.722087008,0.714661992,0.721344507,0.715404493
2019-01-18T14:00:00Z,0.71923,0.72145,0.71662,0.71726,0.718239,0.719695605,0.716782395,0.721880513,0.714597487,0.721152211,0.715325789
2019-01-18T18:00:00Z,0.71726,0.71781,0.71591,0.71591,0.718018,0.719475894,0.716560106,0.721662736,0.714373264,0.720933789,0.715102211
2019-01-20T22:00:00Z,0.71636,0.71668,0.715,0.71552,0.717871,0.719422154,0.716319846,0.721748885,0.713993115,0.720973308,0.714768692
2019-01-21T02:00:00Z,0.71552,0.71819,0.71536,0.71693,0.7177125,0.719187901,0.716237099,0.721401003,0.714023997,0.720663302,0.714761698
2019-01-21T06:00:00Z,0.71693,0.7177,0.71518,0.7155,0.7175205,0.719021255,0.716019745,0.721272387,0.713768613,0.720522009,0.714518991
2019-01-21T10:00:00Z,0.7155,0.71618,0.71421,0.71462,0.7172225,0.718677175,0.715767825,0.720859187,0.713585813,0.72013185,0.71431315
