time,open,high,low,close,ParabolicSAR,%K,%D
2021-03-24T18:30:00Z,30.997,31.008,30.997,31.006,30.9938216,64.88095238,56.23897707
2021-03-24T19:00:00Z,31.006,31.006,31.004,31.005,30.99470517,70.07575758,63.83477633
2021-03-24T19:30:00Z,31.005,31.014,31.005,31.012,30.99557106,82.82085561,72.59252186
2021-03-24T20:00:00Z,31.012,31.016,31.012,31.015,30.99641964,85.23313632,79.37658317
2021-03-24T20:30:00Z,31.015,31.015,31.002,31.004,30.99725125,73.27141383,80.44180192
2021-03-24T21:00:00Z,31.004,31.015,31.004,31.01,30.99806623,62.90726817,73.80393944
2021-03-24T21:30:00Z,31.01,31.01,31.005,31.005,30.9988649,38.47117794,58.21661998
2021-03-24T22:00:00Z,31.005,31.01,31.005,31.01,30.9996476,45.23809524,48.87218045
2021-03-24T22:30:00Z,31.01,31.016,31.007,31.012,31.00041465,50,44.56975773
2021-03-24T23:00:00Z,31.012,31.014,31.01,31.014,31.00116636,70.63492063,55.29100529
2021-03-24T23:30:00Z,31.014,31.026,31.012,31.024,31.00190303,81.74603175,67.46031746
2021-03-25T00:00:00Z,31.024,31.04,31.024,31.034,31.00262497,85.55555556,79.31216931
2021-03-25T00:30:00Z,31.034,31.04,30.998,31.008,31.04,65.71428571,77.67195767
2021-03-25T01:00:00Z,31.008,31.046,31.008,31.042,30.998,66.11111111,72.46031746
2021-03-25T01:30:00Z,31.042,31.06,31.034,31.052,30.998,67.52432156,66.44990613
2021-03-25T02:00:00Z,31.052,31.06,31.043,31.048,31.00048,86.46953405,73.36832224
2021-03-25T02:30:00Z,31.048,31.06,31.042,31.058,31.0028608,88.17204301,80.72196621
2021-03-25T03:00:00Z,31.058,31.061,31.053,31.056,31.00514637,89.32846419,87.99001375
2021-03-25T03:30:00Z,31.056,31.128,31.056,31.123,31.00849759,94.00702745,90.50251155
2021-03-25T04:00:00Z,31.123,31.128,31.118,31.123,31.01805778,93.14431177,92.15993447
2021-03-25T04:30:00Z,31.123,31.145,31.123,31.132,31.02685316,92.08184612,93.07772845
2021-03-25T05:00:00Z,31.132,31.136,31.121,31.124,31.03866784,86.24620011,90.490786
2021-03-25T05:30:00Z,31.124,31.131,31.122,31.131,31.04930106,82.94073891,87.08959505
2021-03-25T06:00:00Z,31.131,31.14,31.124,31.127,31.05887095,64.92563643,78.03752515
2021-03-25T06:30:00Z,31.127,31.134,31.117,31.127,31.06748386,51.10576066,66.32404533
2021-03-25T07:00:00Z,31.127,31.14,31.122,31.133,31.07523547,46.20427881,54.07855863
2021-03-25T07:30:00Z,31.133,31.138,31.118,31.121,31.08221192,40.89026915,46.06676954
2021-03-25T08:00:00Z,31.121,31.133,31.112,31.113,31.08849073,30.17598344,39.09017713
2021-03-25T08:30:00Z,31.113,31.115,31.092,31.102,31.145,13.93202208,28.33275822
2021-03-25T09:00:00Z,31.102,31.103,31.067,31.088,31.14394,17.72396173,20.61065575
2021-03-25T09:30:00Z,31.088,31.104,31.082,31.102,31.1408624,32.96541042,21.54046475
2021-03-25T10:00:00Z,31.102,31.105,31.088,31.09,31.1379079,37.63712759,29.44216658
2021-03-25T10:30:00Z,31.09,31.095,31.076,31.081,31.13507159,37.77030872,36.12428225
2021-03-25T11:00:00Z,31.081,31.082,31.078,31.08,31.13234872,32.74189261,36.04977631
2021-03-25T11:30:00Z,31.08,31.112,31.08,31.11,31.12973478,52.60721248,41.0398046
