time,open,high,low,close,EMA60,EMA100,EMA,EMA45,EMA75,ParabolicSAR
2020-05-19T14:00:00Z,107.867,108.002,107.813,107.939,107.3664633,107.2746806,107.4899723,107.4166343,107.3275839,107.4593209
2020-05-19T15:00:00Z,107.939,107.986,107.844,107.884,107.3834317,107.2867463,107.5153934,107.4369545,107.3422264,107.5095353
2020-05-19T16:00:00Z,107.884,107.897,107.813,107.829,107.3980405,107.297484,107.5356261,107.454,107.3550362,107.5557324
2020-05-19T17:00:00Z,107.829,107.847,107.759,107.796,107.4110884,107.3073556,107.5524244,107.4688695,107.3666405,107.5982339
2020-05-19T18:00:00Z,107.796,107.814,107.72,107.741,107.4219052,107.3159426,107.5645906,107.4807013,107.3764921,107.6373351
2020-05-19T19:00:00Z,107.741,107.773,107.684,107.715,107.4315148,107.3238448,107.5742944,107.4908882,107.3854002,107.6733083
2020-05-19T20:00:00Z,107.715,107.752,107.682,107.696,107.4401865,107.3312142,107.5821464,107.4998061,107.3935739,108.087
2020-05-19T21:00:00Z,107.696,107.769,107.634,107.726,107.4495574,107.3390317,107.5914273,107.5096406,107.4023219,108.0789
2020-05-19T22:00:00Z,107.726,107.859,107.685,107.829,107.4619981,107.3487341,107.6067545,107.5235258,107.4135503,108.061104
2020-05-19T23:00:00Z,107.829,107.884,107.81,107.823,107.4738343,107.3581255,107.6207059,107.5365464,107.4243253,108.0440198
2020-05-20T00:00:00Z,107.823,107.984,107.819,107.902,107.4878725,107.3688953,107.6388539,107.5524357,107.4368957,108.027619
2020-05-20T01:00:00Z,107.902,107.907,107.786,107.791,107.4978111,107.3772538,107.6486698,107.5628081,107.4462142,108.0118743
2020-05-20T02:00:00Z,107.791,107.815,107.754,107.756,107.5062763,107.3847537,107.6555943,107.5712077,107.4543665,107.9967593
2020-05-20T03:00:00Z,107.756,107.811,107.71,107.789,107.5155459,107.3927586,107.6642011,107.580677,107.4631726,107.9822489
2020-05-20T04:00:00Z,107.789,107.818,107.751,107.758,107.5234953,107.3999911,107.6702526,107.5883867,107.4709312,107.968319
2020-05-20T05:00:00Z,107.758,107.802,107.715,107.749,107.5308889,107.4069021,107.6753331,107.5953698,107.4782488,107.9549462
2020-05-20T06:00:00Z,107.749,107.802,107.741,107.767,107.5386302,107.4140328,107.6812471,107.602832,107.4858475,107.9421084
2020-05-20T07:00:00Z,107.767,107.768,107.626,107.652,107.5423472,107.418745,107.6793602,107.6049698,107.49022,107.929784
2020-05-20T08:00:00Z,107.652,107.709,107.606,107.633,107.5453195,107.4229877,107.6763692,107.6061885,107.4939773,107.911557
2020-05-20T09:00:00Z,107.633,107.687,107.599,107.683,107.5498336,107.4281365,107.676797,107.6095281,107.4989516,107.8871124
2020-05-20T10:00:00Z,107.683,107.734,107.598,107.6,107.5514784,107.4315397,107.6718424,107.6091138,107.5016108,107.8583012
2020-05-20T11:00:00Z,107.6,107.644,107.547,107.594,107.5528725,107.4347567,107.6668203,107.6084567,107.5040421,107.8270651
2020-05-20T12:00:00Z,107.594,107.7,107.568,107.616,107.5549423,107.4383457,107.6635416,107.6087847,107.5069884,107.7878559
2020-05-20T13:00:00Z,107.616,107.622,107.505,107.549,107.5547475,107.4405369,107.6561518,107.6061853,107.5080939,107.7541361
2020-05-20T14:00:00Z,107.549,107.557,107.394,107.427,107.550559,107.4402688,107.6413678,107.5983947,107.5059599,107.7142743
2020-05-20T15:00:00Z,107.427,107.472,107.337,107.458,107.5475243,107.4406199,107.6295376,107.5922906,107.5046978,107.656625
2020-05-20T16:00:00Z,107.458,107.554,107.454,107.537,107.5471792,107.4425284,107.6235674,107.5898866,107.5055478,107.5927
2020-05-20T17:00:00Z,107.537,107.566,107.418,107.519,107.5462553,107.4440427,107.6168212,107.5868046,107.5059018,107.337
2020-05-20T18:00:00Z,107.519,107.537,107.442,107.482,107.5441486,107.4447944,107.608123,107.5822479,107.5052728,107.34158
2020-05-20T19:00:00Z,107.482,107.547,107.481,107.543,107.5441109,107.446739,107.6039215,107.5805414,107.5062657,107.3460684
2020-05-20T20:00:00Z,107.543,107.567,107.505,107.508,107.542927,107.4479521,107.597733,107.5773875,107.5063113,107.350467
2020-05-20T21:00:00Z,107.508,107.568,107.508,107.543,107.5429294,107.4498343,107.5942019,107.5758924,107.5072768,107.3591284
2020-05-20T22:00:00Z,107.543,107.644,107.517,107.62,107.5454563,107.4532039,107.5958663,107.5778101,107.5102432,107.3716606
2020-05-20T23:00:00Z,107.62,107.631,107.548,107.593,107.5470151,107.4559721,107.5956814,107.5784705,107.512421,107.3934478
2020-05-21T00:00:00Z,107.593,107.753,107.571,107.734,107.5531457,107.4614776,107.6046051,107.5852327,107.518252,107.413492
2020-05-21T01:00:00Z,107.734,107.755,107.637,107.662,107.5567147,107.4654484,107.608308,107.5885704,107.5220349,107.4474428
2020-05-21T02:00:00Z,107.662,107.675,107.622,107.645,107.5596093,107.4690038,107.6106753,107.5910238,107.5252708,107.4843496
2020-05-21T03:00:00Z,107.645,107.671,107.615,107.645,107.562409,107.4724889,107.6128898,107.5933706,107.5284216,107.5168277
2020-05-21T04:00:00Z,107.645,107.655,107.595,107.626,107.564494,107.4755287,107.6137356,107.5947893,107.5309894,107.5454084
2020-05-21T05:00:00Z,107.626,107.718,107.622,107.67,107.5679532,107.4793796,107.6173655,107.5980593,107.5346476,107.5705594
2020-05-21T06:00:00Z,107.67,107.803,107.656,107.735,107.5734301,107.4844414,107.6249549,107.6040133,107.53992,107.5926922
2020-05-21T07:00:00Z,107.735,107.849,107.721,107.771,107.5799078,107.4901159,107.6343771,107.6112736,107.5460011,107.622
2020-05-21T08:00:00Z,107.771,107.804,107.7,107.765,107.5859764,107.4955591,107.6428044,107.6179573,107.5517642,107.656
2020-05-21T09:00:00Z,107.765,107.847,107.737,107.794,107.5927969,107.5014688,107.652559,107.6256114,107.5581388,107.68688
2020-05-21T10:00:00Z,107.794,107.8,107.715,107.722,107.597033,107.5058358,107.657039,107.6298022,107.562451,107.7
2020-05-21T11:00:00Z,107.722,107.761,107.69,107.696,107.6002779,107.5096014,107.6595526,107.6326803,107.5659654,107.849
2020-05-21T12:00:00Z,107.696,107.744,107.634,107.717,107.6041048,107.5137083,107.6632589,107.6363464,107.56994,107.84582
2020-05-21T13:00:00Z,107.717,107.778,107.645,107.727,107.6081342,107.5179319,107.6673713,107.6402879,107.5740732,107.8373472
2020-05-21T14:00:00Z,107.727,107.832,107.691,107.826,107.6152773,107.5240323,107.6776054,107.6483623,107.5807028,107.634
2020-05-21T15:00:00Z,107.826,107.833,107.66,107.695,107.6178912,107.5274178,107.6787276,107.65039,107.5837106,107.63796
2020-05-21T16:00:00Z,107.695,107.73,107.574,107.65,107.6189439,107.5298451,107.6768742,107.6503731,107.5854551,107.833
2020-05-21T17:00:00Z,107.65,107.704,107.642,107.664,107.6204212,107.5325017,107.6760436,107.6509655,107.5875221,107.833
2020-05-21T18:00:00Z,107.664,107.692,107.578,107.589,107.619391,107.5336205,107.6704279,107.6482714,107.587561,107.82782
2020-05-21T19:00:00Z,107.589,107.595,107.547,107.561,107.6174765,107.5341626,107.663368,107.644477,107.586862,107.8227436
2020-05-21T20:00:00Z,107.561,107.615,107.561,107.604,107.6170346,107.5355455,107.6595378,107.6427171,107.587313,107.8117139
2020-05-21T21:00:00Z,107.604,107.679,107.603,107.658,107.6183778,107.5379704,107.6594386,107.6433816,107.5891732,107.8011253
2020-05-21T22:00:00Z,107.658,107.662,107.583,107.606,107.6179719,107.5393175,107.655991,107.6417563,107.589616,107.7909603
2020-05-21T23:00:00Z,107.606,107.649,107.581,107.643,107.6187925,107.5413706,107.6551528,107.6418104,107.5910208,107.7812019
2020-05-22T00:00:00Z,107.643,107.763,107.602,107.723,107.6222092,107.5449672,107.6595301,107.6453404,107.594494,107.7718338
2020-05-22T01:00:00Z,107.723,107.724,107.555,107.591,107.6211859,107.5458788,107.6551088,107.6429777,107.594402,107.763
2020-05-22T02:00:00Z,107.591,107.64,107.552,107.592,107.620229,107.5467921,107.6510372,107.6407613,107.5943388,107.763
2020-05-22T03:00:00Z,107.592,107.61,107.497,107.557,107.6181559,107.5469942,107.6449703,107.6371195,107.5933562,107.75436
2020-05-22T04:00:00Z,107.557,107.559,107.411,107.432,107.6120525,107.5447171,107.6312303,107.6282013,107.58911,107.7389184
2020-05-22T05:00:00Z,107.432,107.472,107.408,107.464,107.6071983,107.5431187,107.6204413,107.6210621,107.5858176,107.7126849
2020-05-22T06:00:00Z,107.464,107.477,107.371,107.383,107.5998475,107.5399481,107.6051225,107.6107116,107.5804803,107.6822164
2020-05-22T07:00:00Z,107.383,107.462,107.322,107.449,107.5949017,107.5381471,107.59505,107.6036806,107.5770203,107.6448705
2020-05-22T08:00:00Z,107.449,107.539,107.432,107.536,107.5929705,107.5381046,107.5912404,107.600738,107.5759408,107.5996686
2020-05-22T09:00:00Z,107.536,107.538,107.426,107.481,107.5892993,107.5369738,107.5841281,107.595532,107.5734424,107.560795
2020-05-22T10:00:00Z,107.481,107.521,107.452,107.461,107.5850928,107.5354694,107.5761843,107.5896828,107.5704834,107.539
2020-05-22T11:00:00Z,107.461,107.517,107.422,107.504,107.582434,107.5348462,107.5715273,107.5859574,107.5687338,107.322
2020-05-22T12:00:00Z,107.504,107.591,107.5,107.581,107.582387,107.5357602,107.5721384,107.5857419,107.5690566,107.3259
2020-05-22T13:00:00Z,107.581,107.652,107.539,107.624,107.5837514,107.5375075,107.5754843,107.5874053,107.5705025,107.336504
2020-05-22T14:00:00Z,107.624,107.628,107.461,107.468,107.5799562,107.5361311,107.5685499,107.5822138,107.567805,107.3554338
2020-05-22T15:00:00Z,107.468,107.527,107.463,107.512,107.5777282,107.5356533,107.5649015,107.579161,107.5663365,107.3732277
2020-05-22T16:00:00Z,107.512,107.566,107.499,107.566,107.5773436,107.5362542,107.5649724,107.5785888,107.5663276,107.3899541
2020-05-22T17:00:00Z,107.566,107.596,107.55,107.581,107.5774635,107.5371402,107.5660064,107.5786936,107.5667138,107.4056768
2020-05-22T18:00:00Z,107.581,107.602,107.556,107.581,107.5775795,107.5380088,107.5669737,107.5787939,107.5670897,107.4204562
2020-05-22T19:00:00Z,107.581,107.61,107.548,107.6,107.5783146,107.5392363,107.5691045,107.5797159,107.5679558,107.4343488
2020-05-22T20:00:00Z,107.6,107.628,107.583,107.601,107.5790583,107.5404593,107.5711622,107.5806413,107.5688254,107.4474079
2020-05-24T21:00:00Z,107.599,107.618,107.551,107.589,107.5793843,107.5414205,107.5723131,107.5810047,107.5693563,107.4596834
2020-05-24T22:00:00Z,107.589,107.707,107.573,107.694,107.5831422,107.5444419,107.5801638,107.5859175,107.5726364,107.4712224
2020-05-24T23:00:00Z,107.694,107.782,107.67,107.748,107.5885474,107.5484728,107.590992,107.5929646,107.5772512,107.4900846
2020-05-25T00:00:00Z,107.748,107.781,107.647,107.672,107.5912835,107.5509189,107.5962183,107.5964009,107.5797446,107.5192762
2020-05-25T01:00:00Z,107.672,107.684,107.627,107.644,107.5930119,107.552762,107.599301,107.5984705,107.5814355,107.5455486
2020-05-25T02:00:00Z,107.644,107.702,107.639,107.698,107.5964542,107.555638,107.6056687,107.6027978,107.584503,107.5691937
2020-05-25T03:00:00Z,107.698,107.738,107.68,107.724,107.600636,107.5589719,107.6133029,107.6080675,107.588174,107.5904743
2020-05-25T04:00:00Z,107.724,107.732,107.66,107.666,107.6027791,107.5610913,107.6167028,107.6105863,107.590222,107.6096269
2020-05-25T05:00:00Z,107.666,107.719,107.651,107.709,107.6062617,107.5640202,107.6226574,107.6148651,107.5933478,107.6268642
2020-05-25T06:00:00Z,107.709,107.728,107.675,107.697,107.6092367,107.5666535,107.6274537,107.6184362,107.5960755,107.6423778
2020-05-25T07:00:00Z,107.697,107.754,107.671,107.751,107.6138847,107.5703039,107.6354244,107.6241999,107.6001524,107.651
2020-05-25T08:00:00Z,107.751,107.753,107.713,107.735,107.6178557,107.5735652,107.6418487,107.6290173,107.603701,107.6641
2020-05-25T09:00:00Z,107.735,107.75,107.709,107.719,107.6211719,107.5764451,107.6468262,107.6329296,107.6067352,107.671
2020-05-25T10:00:00Z,107.719,107.725,107.677,107.697,107.6236581,107.5788323,107.6500632,107.6357152,107.6091106,107.782
2020-05-25T11:00:00Z,107.697,107.712,107.682,107.686,107.6257021,107.5809545,107.6523817,107.6379015,107.611134,107.7799
2020-05-25T12:00:00Z,107.686,107.711,107.659,107.687,107.6277119,107.5830544,107.6546151,107.6400362,107.6131305,107.777842
2020-05-25T13:00:00Z,107.687,107.712,107.675,107.702,107.6301475,107.5854097,107.6576722,107.6427303,107.6154692,107.7730883
2020-05-25T14:00:00Z,107.702,107.713,107.667,107.695,107.6322738,107.5875798,107.6600805,107.6450029,107.6175621,107.7685248
2020-05-25T15:00:00Z,107.695,107.716,107.686,107.7,107.6344944,107.589806,107.6626559,107.6473941,107.6197315,107.7641438
2020-05-25T16:00:00Z,107.7,107.712,107.688,107.695,107.6364782,107.591889,107.6647426,107.6494639,107.6217122,107.759938
2020-05-25T17:00:00Z,107.695,107.717,107.695,107.714,107.6390199,107.5943071,107.6679205,107.6522698,107.6241409,107.7559005
2020-05-25T18:00:00Z,107.714,107.724,107.706,107.715,107.641511,107.596697,107.6709579,107.6549972,107.6265319,107.7520245
2020-05-25T19:00:00Z,107.715,107.726,107.705,107.719,107.6440516,107.5991189,107.6740574,107.65778,107.6289653,107.7483035
2020-05-25T20:00:00Z,107.719,107.739,107.666,107.673,107.6450008,107.6005819,107.6739892,107.6584417,107.6301241,107.7447314
2020-05-25T21:00:00Z,107.673,107.744,107.67,107.717,107.6473614,107.6028872,107.6767641,107.6609877,107.6324103,107.659
2020-05-25T22:00:00Z,107.717,107.749,107.713,107.74,107.6503987,107.6056023,107.6808438,107.664423,107.6352416,107.6607
2020-05-25T23:00:00Z,107.74,107.747,107.684,107.689,107.6516643,107.6072537,107.68137,107.6654916,107.6366563,107.664232
2020-05-26T00:00:00Z,107.689,107.774,107.68,107.751,107.6549212,107.6101002,107.6858623,107.6692093,107.6396653,107.6676227
2020-05-26T01:00:00Z,107.751,107.923,107.742,107.88,107.6623009,107.6154447,107.6983873,107.6783742,107.6459899,107.6740054
2020-05-26T02:00:00Z,107.88,107.883,107.82,107.855,107.6686189,107.6201884,107.7084913,107.6860535,107.6514902,107.68
2020-05-26T03:00:00Z,107.855,107.87,107.813,107.822,107.6736478,107.6241847,107.7158145,107.6919643,107.6559773,107.69944
2020-05-26T04:00:00Z,107.822,107.854,107.784,107.833,107.6788724,107.6283196,107.7233748,107.6980962,107.6606358,107.7173248
2020-05-26T05:00:00Z,107.833,107.87,107.818,107.848,107.6844176,107.6326697,107.7314152,107.7046138,107.6655664,107.7337788
2020-05-26T06:00:00Z,107.848,107.896,107.817,107.872,107.6905678,107.6374089,107.7404852,107.7118915,107.6709989,107.7489165
2020-05-26T07:00:00Z,107.872,107.887,107.806,107.818,107.6947459,107.640985,107.7454861,107.7165049,107.6748673,107.7628432
2020-05-26T08:00:00Z,107.818,107.842,107.727,107.736,107.6960985,107.6428665,107.7448741,107.7173525,107.6764761,107.923
2020-05-26T09:00:00Z,107.736,107.784,107.657,107.672,107.6953084,107.6434434,107.7401725,107.7153806,107.6763583,107.91908
2020-05-26T10:00:00Z,107.672,107.693,107.642,107.648,107.6937573,107.6435336,107.7342259,107.7124511,107.675612,107.9085968
2020-05-26T11:00:00Z,107.648,107.651,107.462,107.47,107.686421,107.6400973,107.7171791,107.7019097,107.6702012,107.892601
2020-05-26T12:00:00Z,107.47,107.489,107.401,107.447,107.6785712,107.6362736,107.6997482,107.6908267,107.6643275,107.8581529
2020-05-26T13:00:00Z,107.447,107.658,107.444,107.621,107.6766836,107.6359711,107.6946677,107.6877907,107.6631873,107.8124376
2020-05-26T14:00:00Z,107.621,107.649,107.555,107.581,107.6735464,107.6348826,107.6873343,107.6831477,107.6610245,107.7712939
2020-05-26T15:00:00Z,107.581,107.693,107.561,107.633,107.672217,107.6348453,107.6838288,107.6809673,107.660287,107.7342645
2020-05-26T16:00:00Z,107.633,107.663,107.54,107.564,107.6686689,107.6334425,107.6760979,107.6758818,107.6577531,107.700938
2020-05-26T17:00:00Z,107.564,107.613,107.535,107.595,107.6662535,107.6326812,107.6708658,107.6723652,107.6561017,107.693
